Date,azo,bac,dpz,googl,msft,tgt
2021-06-22,1434.5,39.57573318481445,458.17144775390625,2446.610107421875,264.51873779296875,235.5938262939453
2021-06-23,1443.030029296875,39.803466796875,455.1124572753906,2442.5400390625,264.27960205078125,235.693115234375
2021-06-24,1454.550048828125,40.42725372314453,458.1614990234375,2450.0,265.6943359375,238.2058868408203
2021-06-25,1479.27001953125,41.20945739746094,456.3380432128906,2450.169921875,264.0305480957031,238.91107177734375
2021-06-28,1496.1600341796875,41.15005111694336,461.8681335449219,2450.719970703125,267.7167663574219,239.6162109375
2021-06-29,1491.699951171875,40.48666000366211,461.7884521484375,2445.449951171875,270.38671875,240.2021942138672
2021-06-30,1492.219970703125,40.82330322265625,464.8175354003906,2441.7900390625,269.88861083984375,240.09295654296875
2021-07-01,1525.72998046875,41.1302490234375,464.3492126464844,2448.889892578125,270.58599853515625,241.8111572265625
2021-07-02,1549.449951171875,40.74409484863281,472.53973388671875,2505.14990234375,276.6134033203125,244.8999786376953
2021-07-06,1542.25,39.674747467041016,474.9012451171875,2523.800048828125,276.6233825683594,243.7776641845703
2021-07-07,1549.2900390625,39.35790252685547,476.46563720703125,2529.47998046875,278.8848876953125,245.86337280273438
2021-07-08,1537.47998046875,38.3974723815918,472.8486328125,2500.8798828125,276.38427734375,246.8863525390625
2021-07-09,1564.530029296875,39.64504623413086,475.84783935546875,2510.3701171875,276.90234375,246.8863525390625
2021-07-12,1577.550048828125,40.229225158691406,478.388671875,2539.510009765625,276.2846374511719,250.5214080810547
2021-07-13,1557.3599853515625,39.466819763183594,483.938720703125,2546.830078125,279.9309997558594,250.0347442626953
2021-07-14,1579.969970703125,38.4766845703125,483.58001708984375,2564.739990234375,281.4552917480469,251.90194702148438
2021-07-15,1597.0799560546875,38.446983337402344,483.10174560546875,2540.10009765625,279.98077392578125,251.20669555664062
2021-07-16,1605.300048828125,37.545955657958984,480.9494934082031,2539.39990234375,279.70184326171875,249.43882751464844
2021-07-19,1584.5699462890625,36.56571960449219,476.7745056152344,2491.56005859375,275.975830078125,249.40902709960938
2021-07-20,1601.75,37.31822204589844,473.26715087890625,2524.18994140625,278.2771911621094,252.97459411621094
2021-07-21,1591.25,38.08062744140625,468.68359375,2550.97998046875,280.3493957519531,254.30543518066406
